Pipeline_id;Lab;Level;Pipeline_status;Assessment;Number_of_ODT_Win;Number_of_ODT_Linux;Num_build_impact_Win;Num_build_impact_Linux;Num_server_impact;Server_impact;SSR_Eligible;Date
9d68c158-30cb-485f-bc55-13966adb3e3b;Marrakech;v2;Success;GO;1904;2040;2;56;2;True;SSR Eligible;2021-05-14
8ce49b89-fd29-4e0b-9206-f1066cb386ad;Paris;v3;Warning;GOIF;217;770;21;62;7;True;SSR Eligible;2021-07-21
55996792-4d3f-4bd4-8516-991371428fc8;Paris;v2;Success;NOGO;2200;938;21;56;15;True;Full reinstall;2021-05-31
b9c6a61c-9c2c-474c-ba07-414e8debcacc;London;v1;Aborted;GO;2095;858;160;9;16;True;SSR Eligible;2021-09-29
1224590f-978c-497c-afb1-114949078772;Marrakech;v3;Aborted;NOGO;1464;1105;7;38;2;True;Full reinstall;2021-10-15
05d5bd52-1f23-488d-b21b-3844b5f85c65;Paris;v2;Warning;GO;531;1220;106;53;7;True;SSR Eligible;2021-11-26
fb97c30c-d89d-479d-abd5-2c31301e5f9e;New Delhi;v2;Success;NOGO;2113;1047;25;79;8;True;Full reinstall;2021-09-27
735ed498-a93b-4ba2-a915-b97d3b875abe;Marrakech;v4;Success;GOIF;2963;1414;119;139;19;True;Full reinstall;2021-11-03
241a131f-63ed-4535-9f50-dfde77e12eb3;Los Angeles;v3;Warning;GO;1451;1938;125;97;13;True;Full reinstall;2021-10-14
a52df5ae-f7fd-4ef5-b4d8-dc42735f4316;Paris;v1;Aborted;GOIF;2265;1840;68;48;1;True;SSR Eligible;2021-10-02
b0a85fe7-6d8a-4ed9-9c33-757a1c4ef4dd;Paris;v3;Success;GO;105;1230;191;132;8;True;SSR Eligible;2021-01-30
172e8ef4-83f8-4478-883f-cba060a36bb7;Los Angeles;v2;Success;GO;1376;657;161;127;13;True;Full reinstall;2021-03-03
cf5db155-4669-44b8-925c-5a79940f8c3c;New Delhi;v2;Success;GO;1530;30;174;100;0;False;No server impact;2021-09-16
29d0ee26-64ea-4e98-9336-59f5aac3e1cc;Los Angeles;v3;Warning;GOIF;1700;1745;173;30;12;True;SSR Eligible;2021-11-20
5e7296a9-6e0b-4354-8e99-aa80ee5022a9;London;v2;Warning;GO;324;268;31;27;17;True;SSR Eligible;2021-12-15
9536bc4d-3128-46d8-bfbf-71ae9be7a46b;New Delhi;v1;Warning;NOGO;995;317;64;23;14;True;Full reinstall;2021-06-07
5793f908-0e9e-42b1-a7e3-2c1867570974;Los Angeles;v2;Aborted;GOIF;1196;251;47;67;6;True;SSR Eligible;2021-11-18
c24b8f2f-0e98-494f-acc9-fd4e59f98c51;Marrakech;v1;Warning;NOGO;2689;1058;5;85;18;True;SSR Eligible;2021-06-07
e694319f-368e-4f6e-af41-896ed3260287;Marrakech;v2;Success;GO;630;1290;135;71;2;True;Full reinstall;2021-06-26
9c17a5c0-c888-42bf-8008-a2e1762db8ec;New Delhi;v3;Warning;GOIF;2283;1434;58;64;9;True;SSR Eligible;2021-10-05
4f14b1dc-0475-4a5b-83b1-331e3a1a64a2;Marrakech;v1;Warning;GO;804;1586;130;38;8;True;SSR Eligible;2021-05-30
9477e3de-75fd-44cc-9990-bfc5824de3ed;Paris;v2;Warning;GO;887;2018;41;86;7;True;SSR Eligible;2021-07-25
e1596d40-d6b2-4eae-a84a-7837050a6407;Paris;v2;Warning;GOIF;1375;2069;37;103;15;True;SSR Eligible;2021-11-19
33ffa0ae-d881-4de2-a9e4-ef2097f28a82;Paris;v1;Aborted;GOIF;110;1849;148;31;9;True;Full reinstall;2021-09-08
4200a5cb-0aa4-4e42-b9e5-5a468e05732c;Marrakech;v4;Aborted;GO;796;1009;111;38;10;True;SSR Eligible;2021-11-01
e41226f0-effc-48fc-bd5a-748717b0e6ef;New Delhi;v2;Warning;NOGO;468;1511;148;61;5;True;Full reinstall;2021-07-11
0553ef03-5123-4a6a-846b-c5bc00ad2f1f;London;v1;Success;NOGO;1731;295;198;110;7;True;SSR Eligible;2021-01-28
71259416-44ae-4a2c-a4d9-6eaf7dc32c52;London;v1;Success;NOGO;2307;376;147;141;1;True;SSR Eligible;2021-10-21
418b3672-61ef-4b00-adc3-f9e1118d8f08;Marrakech;v2;Aborted;GO;1528;1627;178;12;17;True;SSR Eligible;2021-08-12
5e90b979-b8d7-4cc5-bf76-48f01e9600be;Marrakech;v1;Aborted;NOGO;2910;181;4;123;13;True;SSR Eligible;2021-09-29
ee602470-5b68-4b8c-8d17-44188edc435c;Paris;v4;Warning;NOGO;1928;673;83;15;7;True;Full reinstall;2021-11-02
27628e00-d294-4a12-b9b4-8698ea4124c2;New Delhi;v2;Aborted;GO;817;406;89;7;6;True;SSR Eligible;2021-02-15
f8d9cff4-bf1d-4a09-a43e-0105cc6ddef9;New Delhi;v2;Warning;NOGO;1380;850;128;19;4;True;Full reinstall;2021-10-05
6b479cb2-467b-4f8e-84f8-3bb81de30dcb;Marrakech;v3;Success;GO;1731;761;149;144;13;True;Full reinstall;2021-09-12
34c55d87-2cd3-4916-b7f5-922cbd4056bf;New Delhi;v2;Success;GOIF;1597;1609;121;29;1;True;Full reinstall;2021-05-17
a9b5fc86-95e1-4d98-b379-b6d18751fc33;Los Angeles;v3;Aborted;GO;302;1602;44;27;8;True;SSR Eligible;2021-09-27
63cd89a9-38c3-4146-8be1-2ac3434d39d5;Marrakech;v1;Success;NOGO;1516;2056;7;106;5;True;SSR Eligible;2021-11-19
32f32a2c-0d96-43ea-842c-926e1a66cdac;Paris;v3;Aborted;NOGO;696;1056;199;142;16;True;Full reinstall;2021-04-05
c826d9f5-9eae-4127-a427-ef81f9bd4bad;New Delhi;v1;Warning;GOIF;1972;259;153;20;6;True;SSR Eligible;2021-02-19
e2aa9051-0879-4986-9e4a-0055925ae098;Marrakech;v2;Warning;GOIF;1332;133;103;25;1;True;SSR Eligible;2021-08-03
1afcb5cf-3571-4f69-8f33-87c28ad4cc84;Paris;v3;Warning;GOIF;2387;2083;161;119;7;True;Full reinstall;2021-03-01
35a44731-1c14-427b-8d95-cfd73b3a4d21;Marrakech;v4;Aborted;NOGO;2705;485;142;19;14;True;Full reinstall;2021-12-02
957e4bc1-817b-4599-80fe-87f809769d48;Paris;v2;Warning;NOGO;129;1584;12;35;7;True;SSR Eligible;2021-04-24
c924d1a8-7a86-403b-a1c2-be7ab2bf7476;New Delhi;v1;Aborted;GO;2407;522;69;59;16;True;SSR Eligible;2021-10-06
4114c568-4246-4fb4-97d9-064e7991bbd1;London;v2;Success;GOIF;2510;648;66;88;9;True;SSR Eligible;2021-10-18
19802377-3c10-497f-b424-ca6e108b5450;New Delhi;v3;Aborted;GO;652;14;167;45;5;True;SSR Eligible;2021-06-18
0a862ca9-fbf3-47e9-89d5-9dc46591f1cc;Los Angeles;v2;Success;GOIF;1970;126;91;142;0;False;No server impact;2021-11-14
7643b42a-de90-4b7a-a30c-da3888ccc3f9;New Delhi;v4;Success;NOGO;1599;1323;79;9;9;True;SSR Eligible;2021-11-07
5a62e9d1-be2c-45a9-bc0f-733d5f9f772e;London;v4;Success;NOGO;2033;1538;160;3;15;True;SSR Eligible;2021-04-05
cab51b0e-8b4a-4306-81af-af4cd64cc78d;Marrakech;v3;Warning;GOIF;459;1669;30;25;9;True;Full reinstall;2021-02-05
155995fc-2d72-4729-97a1-093faa835eaa;New Delhi;v1;Aborted;GOIF;2835;722;73;104;0;False;No server impact;2021-05-13
b998f49f-133d-4eec-8a20-6f1c5e1dc1da;Los Angeles;v1;Aborted;GOIF;1494;1739;198;52;10;True;Full reinstall;2021-04-19
4f5930b9-a9bb-4375-a9f8-71ce6e12c169;Paris;v1;Success;GO;2871;1754;175;136;5;True;SSR Eligible;2021-12-15
8d2b347c-4b45-43ef-a042-4e89225bea61;Paris;v1;Success;NOGO;2645;1839;157;104;16;True;Full reinstall;2021-12-12
cf26119a-5c8b-4dce-a9ea-ddc47ebf1312;Paris;v3;Aborted;GO;1487;1350;32;117;7;True;SSR Eligible;2021-02-22
38e2c1cc-f6e5-44f8-9de2-e7a170ddceca;London;v4;Success;NOGO;1443;1618;188;33;10;True;SSR Eligible;2021-04-29
061853a9-c864-4e36-9464-95060b1b8103;Paris;v2;Warning;GO;2607;582;106;21;13;True;SSR Eligible;2021-10-28
91c3307b-10c7-4282-bf67-b201d575e533;London;v1;Success;GO;1256;523;152;149;4;True;Full reinstall;2021-11-22
f43b099c-b3fb-4d44-8f7f-cb8e32bbd5b5;Paris;v4;Aborted;GO;1165;945;80;32;19;True;Full reinstall;2021-03-05
812f7f50-874f-4e27-b7a6-f26e359876d2;Paris;v2;Aborted;GOIF;119;1694;57;109;12;True;SSR Eligible;2021-04-03
4195a48f-7d47-45a0-9791-3d5f0a7d4ee8;Marrakech;v1;Aborted;GO;2348;1142;97;79;14;True;SSR Eligible;2021-01-26
41fecfe0-9487-43fa-b1c3-741c0889489d;London;v2;Warning;GO;2920;303;11;9;18;True;SSR Eligible;2021-11-14
25be39bf-ff4d-4329-b908-95fbaac96aed;Los Angeles;v1;Aborted;GO;1965;762;105;104;6;True;Full reinstall;2021-10-19
b8782818-cff9-412f-9299-7f4202868633;New Delhi;v4;Aborted;NOGO;1731;834;81;64;14;True;Full reinstall;2021-08-27
dda0e130-4139-4fb8-9e8a-8aba216bc060;Paris;v4;Success;NOGO;489;1274;15;127;4;True;SSR Eligible;2021-10-13
23174275-03fe-4141-b142-5bb1e0b58d48;Paris;v4;Aborted;GO;627;876;17;17;6;True;SSR Eligible;2021-08-12
33e37cbf-b861-4828-b3df-f28acda87d89;London;v3;Aborted;GO;1245;2062;162;72;8;True;SSR Eligible;2021-11-01
1caa9d39-4b26-4a50-8a82-fb4b2a5fd03e;London;v1;Success;GOIF;2549;58;6;132;2;True;Full reinstall;2021-09-18
2e07ba05-dab4-476f-a862-d4ee461c066b;Los Angeles;v3;Success;GO;2128;1610;64;147;14;True;Full reinstall;2021-02-23
c0da2e8d-53bf-47f0-80eb-c87f8a9443e1;New Delhi;v1;Warning;GO;466;1785;92;141;11;True;SSR Eligible;2021-08-18
e0b56cf8-0fc4-4437-824a-5f687b63897d;London;v4;Aborted;GOIF;421;606;192;149;6;True;Full reinstall;2021-11-26
741d6e8c-6d50-4dc1-8651-8c0b00a2978c;Marrakech;v2;Success;NOGO;322;1212;159;105;16;True;Full reinstall;2021-12-09
d1758115-18d9-424d-b144-c3118a1b85ef;London;v4;Success;GO;1317;1376;170;147;9;True;SSR Eligible;2021-12-30
714eb877-01d8-4424-9cb0-d1773fd4780d;Marrakech;v4;Warning;NOGO;1266;1594;124;118;5;True;SSR Eligible;2021-02-22
fc4bde7f-917c-43b4-9ae3-6cc78f26bf0d;Los Angeles;v2;Aborted;GOIF;856;2085;23;125;11;True;Full reinstall;2021-06-16
a4e6a050-3a90-4229-90ef-fddcd02e2ac1;Marrakech;v3;Aborted;NOGO;2776;1319;160;129;6;True;SSR Eligible;2021-01-20
510ef3ba-0e5d-43be-9f76-2482e81c7af0;Marrakech;v1;Warning;GOIF;1687;1636;19;34;10;True;Full reinstall;2021-07-15
42a79877-2ce4-484f-b719-ffc09841a7dc;Paris;v4;Success;NOGO;480;919;98;132;14;True;Full reinstall;2021-01-01
0ab16153-be8f-48e9-a1c0-ed7ddbfc0be3;London;v3;Warning;GO;148;1884;162;102;6;True;Full reinstall;2021-01-21
a2990b6f-3f84-49bc-afd1-d7a7b85338c7;London;v3;Success;NOGO;1191;504;4;120;11;True;SSR Eligible;2021-04-16
090aeefe-e1a9-4eb0-8865-1a4c1ecac4d8;Marrakech;v2;Success;GOIF;2481;1501;37;88;5;True;SSR Eligible;2021-05-02
76655aed-f627-4be7-8ee8-fe6f501e1928;New Delhi;v2;Warning;GO;248;469;131;67;2;True;Full reinstall;2021-05-24
49160d1b-1044-49a5-a70e-b6663db77f66;Marrakech;v2;Warning;GO;978;1552;152;54;7;True;SSR Eligible;2021-07-28
f35ab84d-7ea2-4e0b-9272-2ca2a7f8d9a6;New Delhi;v1;Aborted;NOGO;155;2067;52;41;5;True;Full reinstall;2021-01-21
f41ed539-52e9-477c-97c9-bf8861fef078;New Delhi;v4;Success;NOGO;563;16;87;62;11;True;SSR Eligible;2021-09-27
33bd580b-1522-4397-bafe-5faf486ccb01;Marrakech;v1;Aborted;NOGO;630;1583;10;57;7;True;Full reinstall;2021-02-24
5e0bb999-2189-41bd-8561-d13917bbf5d6;Paris;v1;Aborted;NOGO;1494;2070;107;108;0;False;No server impact;2021-05-13
440b0c26-83b0-4649-a8e2-83364eaad4b9;Marrakech;v2;Warning;GO;1122;1946;130;117;19;True;SSR Eligible;2021-06-15
c7de6dda-80d2-420c-a4d5-6798c64beb8a;Los Angeles;v2;Warning;GO;2145;1055;129;14;7;True;Full reinstall;2021-05-25
66eac953-9269-44a8-87ad-916ea76f2483;Los Angeles;v3;Aborted;GOIF;2524;1526;40;103;12;True;SSR Eligible;2021-11-28
760f081e-92a7-42e5-a07c-635e87b40fb4;Los Angeles;v4;Warning;GOIF;278;529;82;146;12;True;SSR Eligible;2021-09-01
ee57c503-609c-4643-be14-0a6aace06f01;Paris;v3;Warning;NOGO;2590;1178;116;18;10;True;SSR Eligible;2021-09-27
107c7475-a9ee-49c5-b59d-d2ea2711f886;Los Angeles;v1;Success;GOIF;1117;1193;114;47;1;True;Full reinstall;2021-08-11
45d1630c-0420-4bb0-aa20-66d60981a729;Los Angeles;v4;Success;GO;1854;371;145;14;16;True;SSR Eligible;2021-08-31
3a78603a-8d78-49f1-bcbf-2eb6b9c6fa3a;Marrakech;v3;Aborted;GO;813;898;176;25;17;True;SSR Eligible;2021-04-19
518738a4-d8a2-4cce-838f-8cadf9ac0279;Paris;v1;Aborted;GO;2948;984;60;61;8;True;Full reinstall;2021-05-28
4f83a0fc-0e51-4afd-b652-8c8cae8edfea;London;v4;Aborted;GOIF;33;1982;117;58;14;True;SSR Eligible;2021-04-13
251cdb94-9bb6-4161-9239-9f36dad84000;Paris;v4;Success;NOGO;2269;199;86;36;0;False;No server impact;2021-08-06
4fe7bd0a-7822-4174-98f7-628361682798;Paris;v4;Aborted;GO;141;1359;131;112;5;True;Full reinstall;2021-11-05
26b1eb45-c10c-4add-8b0c-6eb251bbce2b;Marrakech;v3;Warning;GOIF;917;515;150;101;7;True;Full reinstall;2021-05-29
4d42de64-7c9a-4ce7-b83c-13580986739b;Marrakech;v1;Success;NOGO;2831;1162;153;71;6;True;SSR Eligible;2021-03-18
3367cbc0-306e-48b5-a420-6cd43ace9490;New Delhi;v4;Success;NOGO;2596;278;110;5;6;True;Full reinstall;2021-04-11
6085bd64-6807-49fe-907d-30fe2d7fe289;New Delhi;v2;Success;GO;654;1593;164;108;14;True;SSR Eligible;2021-09-12
40165d5e-c6a0-4231-8671-7600bf1f6eec;New Delhi;v4;Warning;GOIF;2053;733;61;5;9;True;Full reinstall;2021-07-27
5e2531fb-8107-4a35-916d-f42f6909260e;New Delhi;v1;Aborted;GO;2197;478;118;18;18;True;SSR Eligible;2021-09-25
56a37589-abca-4ac9-be41-f69dd7c2150a;New Delhi;v1;Success;GO;833;915;122;19;5;True;Full reinstall;2021-03-16
d16457e1-23d9-42c5-b583-d30eb43461f8;Marrakech;v1;Aborted;GOIF;1331;1587;91;6;11;True;Full reinstall;2021-01-02
75949da8-64b2-4fbe-9010-128a5bbddcb9;London;v2;Aborted;GO;876;1995;72;7;18;True;Full reinstall;2021-11-15
8048b2d6-2662-4288-a4ac-276a63a5f6eb;Los Angeles;v4;Warning;GO;1653;409;44;133;6;True;Full reinstall;2021-03-26
a283270f-b10f-4bd7-8e81-731b76af360b;New Delhi;v2;Aborted;NOGO;2832;1726;18;149;19;True;Full reinstall;2021-02-19
bd5f7eb6-9231-44af-a26c-53b0c48ff79c;New Delhi;v4;Aborted;NOGO;846;1515;116;141;6;True;SSR Eligible;2021-03-13
bd0f1f69-49c4-4de3-ac6b-7e79795aad79;New Delhi;v4;Warning;GOIF;353;1123;86;35;0;False;No server impact;2021-10-31
8dd0304c-ef8a-4f0f-8969-23e2107b9e50;London;v2;Warning;GOIF;1912;1357;19;68;0;False;No server impact;2021-02-13
068c0592-7024-408b-9841-73a5d6bcdc4d;London;v2;Aborted;GO;1287;371;146;25;0;False;No server impact;2021-04-20
d8f35e60-627a-4673-a1e2-28e13ea88984;Marrakech;v1;Aborted;GOIF;1118;1137;159;54;15;True;SSR Eligible;2021-07-13
d998bc3d-272b-4836-8800-332a4814d2c9;Los Angeles;v3;Aborted;GO;1992;1700;168;2;5;True;Full reinstall;2021-09-10
715c2df6-b7a7-4af4-9c36-6e9096087c87;Paris;v2;Success;NOGO;2314;334;15;134;12;True;SSR Eligible;2021-04-10
e0412f6d-06a5-4584-9f55-10938a84cd9a;New Delhi;v1;Warning;GOIF;2425;988;50;90;12;True;SSR Eligible;2021-02-19
250b83dd-927d-4c88-b694-d2ce78cc5dab;Los Angeles;v4;Success;NOGO;2598;337;15;103;16;True;SSR Eligible;2021-04-07
3ce711a5-f745-4369-9c59-2cb631ec51d4;London;v1;Warning;GOIF;712;1837;111;119;6;True;Full reinstall;2021-11-21
eb6e5d80-a943-410f-ac63-e9468d7fd3c1;Marrakech;v2;Success;GOIF;1313;1381;61;93;13;True;Full reinstall;2021-09-08
2f1c6ac1-037c-4239-abf8-9772a6553ee2;Paris;v1;Success;GOIF;2236;1358;176;146;0;False;No server impact;2021-08-29
ce540bda-a5d8-4fb6-86e4-4eda74dec208;Los Angeles;v3;Aborted;GO;2228;530;142;120;7;True;SSR Eligible;2021-10-06
fbfd4f5f-4f79-468f-a0e6-b110f2f2d174;Marrakech;v2;Success;GOIF;2197;1378;97;94;15;True;Full reinstall;2021-10-14
575ef77d-6680-4b69-a6cd-ad2004f60695;Los Angeles;v2;Aborted;GOIF;1937;1274;160;68;12;True;SSR Eligible;2021-07-03
ca96eb70-0fc1-4413-91d9-94cb406a9d98;London;v4;Warning;NOGO;309;1255;198;38;5;True;SSR Eligible;2021-09-12
c5d0d5c2-6dcd-4ff4-b9d6-c0551848d650;New Delhi;v4;Success;NOGO;1064;2069;43;109;0;False;No server impact;2021-04-16
33cf53c2-9e28-474f-9116-528985a77e08;London;v4;Aborted;NOGO;1943;1811;3;32;6;True;Full reinstall;2021-05-21
b3770926-5119-4727-8d08-e85bc9afd688;Paris;v4;Aborted;NOGO;881;1204;129;37;10;True;SSR Eligible;2021-11-13
9a9f5f63-b66c-4471-8847-af74c7a4a570;London;v1;Aborted;GO;733;815;12;66;8;True;Full reinstall;2021-01-17
2a2a9a94-d0d5-4b20-a554-62025af19a90;Los Angeles;v4;Aborted;NOGO;818;2066;52;93;19;True;Full reinstall;2021-05-17
fb07db49-8092-40bf-b8aa-be25ef9c0d67;Los Angeles;v3;Aborted;GOIF;787;1337;100;56;15;True;SSR Eligible;2021-10-12
9c2f9974-7c8e-46b4-8726-39586aff9012;New Delhi;v3;Warning;GOIF;1150;418;198;72;0;False;No server impact;2021-09-11
97771286-ac81-4a8e-929d-b8f41c295d69;Marrakech;v2;Success;GO;910;377;30;138;15;True;SSR Eligible;2021-09-28
1914467f-dc9e-4a4d-afce-7d828d93669c;New Delhi;v2;Success;GOIF;2885;398;153;52;15;True;SSR Eligible;2021-03-22
bd4b7c2b-1659-496f-9c00-146113f4f868;London;v4;Success;NOGO;1717;1576;22;120;13;True;Full reinstall;2021-08-19
4428c134-0ec5-4fa2-afbb-9db4583aa3b3;New Delhi;v4;Warning;GO;1832;499;27;127;9;True;Full reinstall;2021-12-25
11812436-b775-4757-ad38-c24220e44d78;Paris;v2;Success;GO;2161;1525;29;48;10;True;SSR Eligible;2021-08-27
0da2afe2-1c96-446d-9513-b9aa39fc5d6d;New Delhi;v3;Warning;NOGO;892;251;197;79;19;True;SSR Eligible;2021-02-09
38512faf-e7ac-4ea6-afcf-1a2378e528fc;New Delhi;v4;Aborted;NOGO;2595;1843;180;76;10;True;SSR Eligible;2021-04-23
75554c59-9539-4679-841c-1ef45e241807;Marrakech;v4;Warning;GO;2160;118;136;73;1;True;Full reinstall;2021-01-25
4abf7d14-5ca2-4e92-9b80-59c47fa56e50;Marrakech;v3;Success;GO;1315;1408;109;24;12;True;SSR Eligible;2021-01-03
6533fb48-0eb3-4137-903f-c71cd8d12de7;Los Angeles;v2;Aborted;GOIF;382;215;32;40;11;True;SSR Eligible;2021-07-24
6c88e2d7-80f5-4273-a4b8-a8fbe275d9e6;New Delhi;v2;Aborted;GO;2203;2016;194;78;15;True;SSR Eligible;2021-04-12
3604f379-f38e-4c8d-871a-6859f5f0d432;London;v4;Aborted;GOIF;2440;175;122;18;5;True;SSR Eligible;2021-01-06
596d03bd-e167-44e3-9ca1-d4a49545c8e8;New Delhi;v1;Warning;GOIF;763;490;59;132;18;True;Full reinstall;2021-01-02
f97aff22-7e78-4219-aadb-104788a1c795;Paris;v1;Warning;NOGO;769;220;120;36;7;True;SSR Eligible;2021-03-07
d29f6f1b-b648-4d59-a737-fae30642efab;London;v3;Aborted;GO;1112;736;30;64;12;True;SSR Eligible;2021-12-18
96a4e98f-6504-4983-ad67-4906c90f052b;New Delhi;v3;Success;GOIF;1372;1018;190;6;19;True;Full reinstall;2021-08-30
27248cef-c21e-44f3-a3de-be9979809caf;Los Angeles;v4;Success;NOGO;712;550;2;87;11;True;Full reinstall;2021-12-03
e4df71e1-cea1-4e22-921d-8165e2180c5f;New Delhi;v4;Aborted;GO;1229;879;67;48;15;True;Full reinstall;2021-08-23
727ee0f4-80a3-43f8-bce1-20b1e4ab4e8b;Los Angeles;v3;Aborted;GO;332;1755;178;15;18;True;SSR Eligible;2021-01-12
eec25335-4334-402b-b06f-d22bcf9abf4f;New Delhi;v1;Success;GO;2960;994;70;21;8;True;SSR Eligible;2021-11-18
1be8991f-9171-4b04-acff-396eb3d06a15;Marrakech;v4;Success;NOGO;1302;1448;156;8;12;True;Full reinstall;2021-03-09
b20a9827-b08c-4023-b8f9-4ab69f5129f4;Paris;v2;Success;GOIF;1968;446;17;115;7;True;SSR Eligible;2021-10-30
c8f138c0-8ef3-4d06-a376-ef51c2bedef4;Paris;v4;Aborted;NOGO;352;65;176;60;16;True;SSR Eligible;2021-10-06
5b48c1eb-100b-416a-b19a-93ae6c02aa18;London;v1;Warning;NOGO;2312;613;46;131;0;False;No server impact;2021-11-08
06bb3e38-0d92-4106-ab81-2e40820899ea;Los Angeles;v2;Warning;GO;1828;1592;7;98;10;True;SSR Eligible;2021-06-28
811a8e4c-fbef-4dae-8ac2-7174b1e31ebb;Marrakech;v4;Warning;GOIF;256;1488;185;38;5;True;SSR Eligible;2021-04-26
3391231d-339d-4a39-b81b-4a003b7cd342;Paris;v4;Warning;NOGO;1039;1984;33;1;10;True;Full reinstall;2021-10-15
d36464e0-7e06-4ff0-8db0-e16dc40a19f8;Marrakech;v1;Warning;GOIF;2843;518;160;84;16;True;Full reinstall;2021-01-04
08c783f4-25af-4a9f-b855-bbe338ea6cd9;Paris;v3;Aborted;GOIF;1722;500;139;109;7;True;SSR Eligible;2021-10-24
cb3ed7d4-109d-4bbf-b6af-78db1ed7892f;London;v1;Aborted;GO;2409;1962;99;120;10;True;Full reinstall;2021-12-26
0e7d5eff-2585-427e-ba99-1fabff88a8ed;Marrakech;v2;Success;GO;385;1369;97;75;6;True;Full reinstall;2021-07-30
cb3e434a-e25f-40de-a88b-bc6eaacad322;Los Angeles;v4;Success;GO;2148;538;71;29;3;True;SSR Eligible;2021-10-23
52ee6996-393a-4b49-a09a-dd3bf5f7c978;Marrakech;v4;Success;GO;2764;1973;155;37;2;True;SSR Eligible;2021-03-13
f24d7e8b-cbab-44e0-86d7-972493a318d6;Marrakech;v2;Success;GO;2635;1696;165;127;11;True;Full reinstall;2021-04-13
b51a4793-b6f5-48dd-bfc1-994559b3d899;New Delhi;v1;Success;NOGO;2401;1305;49;57;10;True;Full reinstall;2021-03-29
01f3826e-04b1-484a-ab57-67d943b40fbf;London;v4;Aborted;NOGO;1588;1101;119;21;14;True;SSR Eligible;2021-05-18
2677828a-8fd2-4e3c-a80d-8d8a0e15a910;New Delhi;v1;Warning;GO;1431;709;32;144;6;True;Full reinstall;2021-06-07
5dcfadad-c157-4ed3-9435-4b3c60ccfe5d;Marrakech;v1;Success;GOIF;326;421;45;105;6;True;Full reinstall;2021-06-28
354ebf19-34fa-4403-9b3a-d0d43f48d79e;London;v2;Success;NOGO;233;819;58;65;10;True;SSR Eligible;2021-10-07
c4e628ad-7810-45e0-b4f8-f8d28c822943;Marrakech;v3;Aborted;GOIF;1881;2084;57;23;9;True;Full reinstall;2021-02-10
c6fbe080-444e-466c-b227-4f89ae391be9;New Delhi;v1;Aborted;GO;2975;368;163;34;18;True;SSR Eligible;2021-02-10
21312ac9-644a-46a7-9351-44d1ef4184f4;Marrakech;v1;Warning;NOGO;678;1127;113;48;17;True;SSR Eligible;2021-01-24
9d0c3fac-e9dc-4840-94fc-07ef9dc023e7;Los Angeles;v4;Warning;GO;273;246;73;114;6;True;Full reinstall;2021-12-10
c6cde936-510c-464f-a29f-42bb2530a8e2;Marrakech;v3;Success;NOGO;2671;1237;63;127;13;True;Full reinstall;2021-02-11
16de62d1-1539-4b99-922e-f94ddf6a917b;Paris;v4;Warning;NOGO;1513;800;136;19;7;True;SSR Eligible;2021-04-17
60134181-8dc7-4c8b-8ff6-ac7f2cfd82a3;Paris;v2;Aborted;NOGO;1551;1188;144;145;7;True;Full reinstall;2021-01-05
a342f7cb-1678-4437-9e6b-3f1bc1c9aa67;Los Angeles;v4;Aborted;GOIF;1654;553;6;37;15;True;Full reinstall;2021-03-20
4f605563-09dd-4b91-bc64-7731115308bd;London;v3;Aborted;GO;2333;241;72;9;2;True;Full reinstall;2021-07-22
9fedc667-2740-45f7-bee5-9bb605a7ce8d;London;v3;Aborted;GO;1850;1139;103;80;6;True;SSR Eligible;2021-09-04
c8e6b126-1636-496b-a53d-75b319ae2b10;Los Angeles;v2;Warning;GOIF;86;818;50;82;11;True;SSR Eligible;2021-09-02
7da1d126-abe7-4d98-b859-720c419611eb;Los Angeles;v4;Success;GO;1941;1427;86;35;19;True;SSR Eligible;2021-09-08
e69c70da-aa37-4ad6-a7d6-6141aae59ed6;London;v2;Warning;GOIF;45;1577;93;22;1;True;Full reinstall;2021-11-30
d5f9344b-ff6a-47ef-894c-efa1c1882ed5;New Delhi;v3;Warning;NOGO;2068;1171;117;140;17;True;Full reinstall;2021-07-06
f19d212f-b317-4357-91d5-500ecd7116d1;Los Angeles;v1;Success;GOIF;646;1649;178;5;11;True;Full reinstall;2021-10-08
efcc3ad4-6b54-45aa-8bf0-10ee9e76288b;New Delhi;v1;Success;GO;91;2008;91;107;17;True;SSR Eligible;2021-04-26
1dd9c3bc-ff97-4107-9dc7-97922ed8db02;Marrakech;v4;Warning;GOIF;2734;207;147;70;5;True;Full reinstall;2021-10-11
cd6729e0-ab3f-4f74-9ce8-de4717aab972;New Delhi;v1;Aborted;GO;2612;1089;38;48;6;True;SSR Eligible;2021-04-14
049ed239-77df-4a2b-b79e-857378faaef6;New Delhi;v1;Warning;GOIF;1864;1635;26;90;4;True;SSR Eligible;2021-07-02
b180617e-e930-476c-b87a-a995863e3a14;Paris;v1;Success;GOIF;2845;900;143;64;5;True;Full reinstall;2021-05-31
5e32d5aa-08bf-4844-a518-99b33ae4da93;Marrakech;v2;Success;GOIF;1338;2048;109;11;17;True;Full reinstall;2021-10-24
d18d064a-9f67-42dc-9256-964c2a3e7e85;Los Angeles;v2;Success;GOIF;222;1427;176;139;6;True;SSR Eligible;2021-11-17
4f41f9dd-a1c3-40fa-b31d-733f1cc03321;London;v3;Aborted;GO;2465;245;77;30;7;True;Full reinstall;2021-02-21
